num_accesses: 3543311
frames, misses, miss rate0, 2973290, 0.83913
1, 2610327, 0.73669
2, 2446992, 0.69059
3, 2282058, 0.64405
4, 2187035, 0.61723
5, 2094299, 0.59106
6, 1982211, 0.55942
7, 1858630, 0.52455
8, 1769914, 0.49951
9, 1701187, 0.48011
10, 1639600, 0.46273
11, 1578652, 0.44553
12, 1517587, 0.42830
13, 1458452, 0.41161
14, 1402925, 0.39594
15, 1349723, 0.38092
16, 1297891, 0.36629
17, 1247574, 0.35209
18, 1199407, 0.33850
19, 1153252, 0.32547
20, 1109500, 0.31313
21, 1069226, 0.30176
22, 1032155, 0.29130
23, 998985, 0.28194
24, 969581, 0.27364
25, 944028, 0.26643
26, 921965, 0.26020
27, 902885, 0.25481
28, 886441, 0.25017
29, 872092, 0.24612
30, 859568, 0.24259
31, 848601, 0.23949
32, 839025, 0.23679
33, 830198, 0.23430
34, 822120, 0.23202
35, 814860, 0.22997
36, 808042, 0.22805
37, 801561, 0.22622
38, 795505, 0.22451
39, 789613, 0.22285
40, 784086, 0.22129
41, 778586, 0.21973
42, 773463, 0.21829
43, 768465, 0.21688
44, 763499, 0.21548
45, 758760, 0.21414
46, 754105, 0.21282
47, 749526, 0.21153
48, 745235, 0.21032
49, 740899, 0.20910
50, 736717, 0.20792
51, 732602, 0.20676
52, 728495, 0.20560
53, 724518, 0.20447
54, 720583, 0.20336
55, 716755, 0.20228
56, 713007, 0.20123
57, 709294, 0.20018
58, 705599, 0.19914
59, 702085, 0.19814
60, 698661, 0.19718
61, 695230, 0.19621
62, 691887, 0.19527
63, 688510, 0.19431
64, 685309, 0.19341
65, 682098, 0.19250
66, 678803, 0.19157
67, 675728, 0.19071
68, 672564, 0.18981
69, 669513, 0.18895
70, 666531, 0.18811
71, 663606, 0.18728
72, 660714, 0.18647
73, 657831, 0.18565
74, 654943, 0.18484
75, 652024, 0.18402
76, 649275, 0.18324
77, 646549, 0.18247
78, 643750, 0.18168
79, 641106, 0.18093
80, 638480, 0.18019
81, 635782, 0.17943
82, 633066, 0.17867
83, 630606, 0.17797
84, 628191, 0.17729
85, 625802, 0.17662
86, 623385, 0.17593
87, 621111, 0.17529
88, 618833, 0.17465
89, 616508, 0.17399
90, 614235, 0.17335
91, 611987, 0.17272
92, 609823, 0.17211
93, 607600, 0.17148
94, 605421, 0.17086
95, 603257, 0.17025
96, 601106, 0.16965
97, 598991, 0.16905
98, 596936, 0.16847
99, 594956, 0.16791
100, 593012, 0.16736
101, 591091, 0.16682
102, 589165, 0.16628
103, 587261, 0.16574
104, 585387, 0.16521
105, 583511, 0.16468
106, 581658, 0.16416
107, 579874, 0.16365
108, 578053, 0.16314
109, 576291, 0.16264
110, 574449, 0.16212
111, 572660, 0.16162
112, 570842, 0.16110
113, 569078, 0.16061
114, 567332, 0.16011
115, 565581, 0.15962
116, 563907, 0.15915
117, 562231, 0.15867
118, 560578, 0.15821
119, 558944, 0.15775
120, 557283, 0.15728
121, 555671, 0.15682
122, 554120, 0.15638
123, 552535, 0.15594
124, 550968, 0.15550
125, 549396, 0.15505
126, 547847, 0.15461
127, 546309, 0.15418
128, 544775, 0.15375
129, 543223, 0.15331
130, 541737, 0.15289
131, 540304, 0.15249
132, 538909, 0.15209
133, 537501, 0.15169
134, 536092, 0.15130
135, 534751, 0.15092
136, 533366, 0.15053
137, 532009, 0.15014
138, 530656, 0.14976
139, 529337, 0.14939
140, 527984, 0.14901
141, 526671, 0.14864
142, 525327, 0.14826
143, 524009, 0.14789
144, 522773, 0.14754
145, 521489, 0.14718
146, 520259, 0.14683
147, 519011, 0.14648
148, 517797, 0.14613
149, 516568, 0.14579
150, 515369, 0.14545
151, 514176, 0.14511
152, 512955, 0.14477
153, 511791, 0.14444
154, 510634, 0.14411
155, 509511, 0.14380
156, 508413, 0.14349
157, 507246, 0.14316
158, 506049, 0.14282
159, 504911, 0.14250
160, 503793, 0.14218
161, 502658, 0.14186
162, 501590, 0.14156
163, 500495, 0.14125
164, 499441, 0.14095
165, 498346, 0.14064
166, 497235, 0.14033
167, 496112, 0.14001
168, 495065, 0.13972
169, 494005, 0.13942
170, 492957, 0.13912
171, 491847, 0.13881
172, 490784, 0.13851
173, 489748, 0.13822
174, 488668, 0.13791
175, 487632, 0.13762
176, 486602, 0.13733
177, 485591, 0.13704
178, 484594, 0.13676
179, 483622, 0.13649
180, 482675, 0.13622
181, 481688, 0.13594
182, 480719, 0.13567
183, 479642, 0.13537
184, 478685, 0.13510
185, 477723, 0.13482
186, 476746, 0.13455
187, 475819, 0.13429
188, 474914, 0.13403
189, 473932, 0.13375
190, 472996, 0.13349
191, 472105, 0.13324
192, 471183, 0.13298
193, 470250, 0.13271
194, 469354, 0.13246
195, 468476, 0.13221
196, 467580, 0.13196
197, 466685, 0.13171
198, 465745, 0.13144
199, 464853, 0.13119
200, 464020, 0.13096
201, 463139, 0.13071
202, 462237, 0.13045
203, 461373, 0.13021
204, 460539, 0.12997
205, 459676, 0.12973
206, 458758, 0.12947
207, 457891, 0.12923
208, 456992, 0.12897
209, 456130, 0.12873
210, 455248, 0.12848
211, 454412, 0.12825
212, 453635, 0.12803
213, 452793, 0.12779
214, 451965, 0.12755
215, 451159, 0.12733
216, 450363, 0.12710
217, 449544, 0.12687
218, 448679, 0.12663
219, 447887, 0.12640
220, 447073, 0.12617
221, 446290, 0.12595
222, 445507, 0.12573
223, 444717, 0.12551
224, 443938, 0.12529
225, 443135, 0.12506
226, 442366, 0.12485
227, 441586, 0.12463
228, 440861, 0.12442
229, 440061, 0.12419
230, 439300, 0.12398
231, 438540, 0.12377
232, 437838, 0.12357
233, 437113, 0.12336
234, 436374, 0.12315
235, 435680, 0.12296
236, 434944, 0.12275
237, 434186, 0.12254
238, 433457, 0.12233
239, 432750, 0.12213
240, 432019, 0.12193
241, 431302, 0.12172
242, 430550, 0.12151
243, 429832, 0.12131
244, 429103, 0.12110
245, 428370, 0.12090
246, 427700, 0.12071
247, 427006, 0.12051
248, 426324, 0.12032
249, 425603, 0.12011
250, 424897, 0.11992
251, 424200, 0.11972
252, 423509, 0.11952
253, 422847, 0.11934
254, 422158, 0.11914
255, 421497, 0.11896
256, 420836, 0.11877
257, 420110, 0.11856
258, 419450, 0.11838
259, 418803, 0.11820
260, 418126, 0.11800
261, 417450, 0.11781
262, 416774, 0.11762
263, 416092, 0.11743
264, 415418, 0.11724
265, 414784, 0.11706
266, 414113, 0.11687
267, 413471, 0.11669
268, 412761, 0.11649
269, 412106, 0.11631
270, 411410, 0.11611
271, 410754, 0.11592
272, 410111, 0.11574
273, 409433, 0.11555
274, 408765, 0.11536
275, 408169, 0.11519
276, 407525, 0.11501
277, 406888, 0.11483
278, 406273, 0.11466
279, 405627, 0.11448
280, 404976, 0.11429
281, 404359, 0.11412
282, 403749, 0.11395
283, 403118, 0.11377
284, 402496, 0.11359
285, 401875, 0.11342
286, 401239, 0.11324
287, 400633, 0.11307
288, 400011, 0.11289
289, 399457, 0.11274
290, 398834, 0.11256
291, 398228, 0.11239
292, 397646, 0.11222
293, 397074, 0.11206
294, 396490, 0.11190
295, 395903, 0.11173
296, 395316, 0.11157
297, 394717, 0.11140
298, 394191, 0.11125
299, 393618, 0.11109
300, 393012, 0.11092
301, 392487, 0.11077
302, 391931, 0.11061
303, 391346, 0.11045
304, 390778, 0.11029
305, 390239, 0.11013
306, 389693, 0.10998
307, 389119, 0.10982
308, 388602, 0.10967
309, 388059, 0.10952
310, 387471, 0.10935
311, 386904, 0.10919
312, 386399, 0.10905
313, 385877, 0.10890
314, 385343, 0.10875
315, 384757, 0.10859
316, 384194, 0.10843
317, 383700, 0.10829
318, 383217, 0.10815
319, 382687, 0.10800
320, 382178, 0.10786
321, 381655, 0.10771
322, 381131, 0.10756
323, 380634, 0.10742
324, 380108, 0.10727
325, 379594, 0.10713
326, 379087, 0.10699
327, 378565, 0.10684
328, 378105, 0.10671
329, 377562, 0.10656
330, 377061, 0.10641
331, 376565, 0.10627
332, 376036, 0.10613
333, 375535, 0.10598
334, 375064, 0.10585
335, 374556, 0.10571
336, 374058, 0.10557
337, 373590, 0.10544
338, 373057, 0.10528
339, 372601, 0.10516
340, 372118, 0.10502
341, 371632, 0.10488
342, 371134, 0.10474
343, 370626, 0.10460
344, 370148, 0.10446
345, 369645, 0.10432
346, 369175, 0.10419
347, 368650, 0.10404
348, 368106, 0.10389
349, 367630, 0.10375
350, 367159, 0.10362
351, 366676, 0.10348
352, 366195, 0.10335
353, 365734, 0.10322
354, 365269, 0.10309
355, 364819, 0.10296
356, 364353, 0.10283
357, 363873, 0.10269
358, 363382, 0.10255
359, 362893, 0.10242
360, 362438, 0.10229
361, 362013, 0.10217
362, 361551, 0.10204
363, 361136, 0.10192
364, 360670, 0.10179
365, 360239, 0.10167
366, 359796, 0.10154
367, 359376, 0.10142
368, 358930, 0.10130
369, 358445, 0.10116
370, 358000, 0.10104
371, 357536, 0.10090
372, 357063, 0.10077
373, 356617, 0.10065
374, 356185, 0.10052
375, 355740, 0.10040
376, 355372, 0.10029
377, 354912, 0.10016
378, 354440, 0.10003
379, 353990, 0.09990
380, 353532, 0.09977
381, 353080, 0.09965
382, 352672, 0.09953
383, 352224, 0.09941
384, 351813, 0.09929
385, 351378, 0.09917
386, 350958, 0.09905
387, 350538, 0.09893
388, 350137, 0.09882
389, 349708, 0.09870
390, 349283, 0.09858
391, 348841, 0.09845
392, 348364, 0.09832
393, 347942, 0.09820
394, 347548, 0.09809
395, 347114, 0.09796
396, 346649, 0.09783
397, 346238, 0.09772
398, 345817, 0.09760
399, 345378, 0.09747
400, 344955, 0.09735
401, 344521, 0.09723
402, 344117, 0.09712
403, 343700, 0.09700
404, 343336, 0.09690
405, 342918, 0.09678
406, 342511, 0.09666
407, 342085, 0.09654
408, 341695, 0.09643
409, 341298, 0.09632
410, 340945, 0.09622
411, 340555, 0.09611
412, 340164, 0.09600
413, 339791, 0.09590
414, 339418, 0.09579
415, 339032, 0.09568
416, 338630, 0.09557
417, 338282, 0.09547
418, 337904, 0.09536
419, 337546, 0.09526
420, 337140, 0.09515
421, 336742, 0.09504
422, 336324, 0.09492
423, 335957, 0.09481
424, 335562, 0.09470
425, 335196, 0.09460
426, 334819, 0.09449
427, 334425, 0.09438
428, 334039, 0.09427
429, 333681, 0.09417
430, 333333, 0.09407
431, 332973, 0.09397
432, 332611, 0.09387
433, 332264, 0.09377
434, 331876, 0.09366
435, 331569, 0.09358
436, 331239, 0.09348
437, 330881, 0.09338
438, 330539, 0.09329
439, 330126, 0.09317
440, 329786, 0.09307
441, 329435, 0.09297
442, 329059, 0.09287
443, 328715, 0.09277
444, 328374, 0.09267
445, 328031, 0.09258
446, 327681, 0.09248
447, 327357, 0.09239
448, 327009, 0.09229
449, 326668, 0.09219
450, 326340, 0.09210
451, 325979, 0.09200
452, 325627, 0.09190
453, 325264, 0.09180
454, 324942, 0.09171
455, 324591, 0.09161
456, 324233, 0.09151
457, 323889, 0.09141
458, 323569, 0.09132
459, 323258, 0.09123
460, 322909, 0.09113
461, 322581, 0.09104
462, 322255, 0.09095
463, 321896, 0.09085
464, 321543, 0.09075
465, 321215, 0.09065
466, 320908, 0.09057
467, 320566, 0.09047
468, 320230, 0.09038
469, 319869, 0.09027
470, 319538, 0.09018
471, 319230, 0.09009
472, 318894, 0.09000
473, 318544, 0.08990
474, 318177, 0.08980
475, 317864, 0.08971
476, 317551, 0.08962
477, 317216, 0.08953
478, 316902, 0.08944
479, 316573, 0.08934
480, 316255, 0.08925
481, 315960, 0.08917
482, 315627, 0.08908
483, 315304, 0.08899
484, 314970, 0.08889
485, 314628, 0.08879
486, 314290, 0.08870
487, 314007, 0.08862
488, 313689, 0.08853
489, 313365, 0.08844
490, 313079, 0.08836
491, 312744, 0.08826
492, 312439, 0.08818
493, 312123, 0.08809
494, 311806, 0.08800
495, 311526, 0.08792
496, 311222, 0.08783
497, 310919, 0.08775
498, 310583, 0.08765
499, 310298, 0.08757
500, 309998, 0.08749
501, 309694, 0.08740
502, 309410, 0.08732
503, 309096, 0.08723
504, 308799, 0.08715
505, 308505, 0.08707
506, 308210, 0.08698
507, 307912, 0.08690
508, 307595, 0.08681
509, 307277, 0.08672
510, 306962, 0.08663
511, 306656, 0.08655
512, 306376, 0.08647
513, 306069, 0.08638
514, 305781, 0.08630
515, 305492, 0.08622
516, 305188, 0.08613
517, 304909, 0.08605
518, 304621, 0.08597
519, 304360, 0.08590
520, 304089, 0.08582
521, 303801, 0.08574
522, 303531, 0.08566
523, 303275, 0.08559
524, 302982, 0.08551
525, 302689, 0.08543
526, 302387, 0.08534
527, 302098, 0.08526
528, 301795, 0.08517
529, 301477, 0.08508
530, 301143, 0.08499
531, 300825, 0.08490
532, 300525, 0.08481
533, 300213, 0.08473
534, 299906, 0.08464
535, 299572, 0.08455
536, 299270, 0.08446
537, 298955, 0.08437
538, 298657, 0.08429
539, 298360, 0.08420
540, 298079, 0.08412
541, 297801, 0.08405
542, 297508, 0.08396
543, 297232, 0.08389
544, 296952, 0.08381
545, 296667, 0.08373
546, 296391, 0.08365
547, 296121, 0.08357
548, 295795, 0.08348
549, 295523, 0.08340
550, 295255, 0.08333
551, 294956, 0.08324
552, 294696, 0.08317
553, 294414, 0.08309
554, 294117, 0.08301
555, 293848, 0.08293
556, 293563, 0.08285
557, 293272, 0.08277
558, 292993, 0.08269
559, 292721, 0.08261
560, 292438, 0.08253
561, 292180, 0.08246
562, 291923, 0.08239
563, 291662, 0.08231
564, 291395, 0.08224
565, 291131, 0.08216
566, 290818, 0.08208
567, 290563, 0.08200
568, 290269, 0.08192
569, 290001, 0.08184
570, 289716, 0.08176
571, 289453, 0.08169
572, 289179, 0.08161
573, 288939, 0.08154
574, 288713, 0.08148
575, 288450, 0.08141
576, 288184, 0.08133
577, 287910, 0.08125
578, 287665, 0.08119
579, 287414, 0.08111
580, 287152, 0.08104
581, 286936, 0.08098
582, 286657, 0.08090
583, 286420, 0.08083
584, 286173, 0.08076
585, 285931, 0.08070
586, 285664, 0.08062
587, 285422, 0.08055
588, 285176, 0.08048
589, 284950, 0.08042
590, 284724, 0.08036
591, 284470, 0.08028
592, 284271, 0.08023
593, 284020, 0.08016
594, 283793, 0.08009
595, 283576, 0.08003
596, 283326, 0.07996
597, 283084, 0.07989
598, 282862, 0.07983
599, 282609, 0.07976
600, 282381, 0.07969
601, 282157, 0.07963
602, 281925, 0.07957
603, 281692, 0.07950
604, 281474, 0.07944
605, 281239, 0.07937
606, 281009, 0.07931
607, 280782, 0.07924
608, 280535, 0.07917
609, 280296, 0.07911
610, 280052, 0.07904
611, 279812, 0.07897
612, 279576, 0.07890
613, 279346, 0.07884
614, 279119, 0.07877
615, 278878, 0.07871
616, 278638, 0.07864
617, 278419, 0.07858
618, 278209, 0.07852
619, 277993, 0.07846
620, 277749, 0.07839
621, 277530, 0.07833
622, 277326, 0.07827
623, 277124, 0.07821
624, 276908, 0.07815
625, 276689, 0.07809
626, 276488, 0.07803
627, 276290, 0.07798
628, 276102, 0.07792
629, 275867, 0.07786
630, 275650, 0.07779
631, 275456, 0.07774
632, 275221, 0.07767
633, 275017, 0.07762
634, 274834, 0.07756
635, 274625, 0.07751
636, 274443, 0.07745
637, 274246, 0.07740
638, 274037, 0.07734
639, 273840, 0.07728
640, 273652, 0.07723
641, 273455, 0.07717
642, 273257, 0.07712
643, 273045, 0.07706
644, 272844, 0.07700
645, 272643, 0.07695
646, 272415, 0.07688
647, 272210, 0.07682
648, 271989, 0.07676
649, 271806, 0.07671
650, 271601, 0.07665
651, 271399, 0.07659
652, 271210, 0.07654
653, 271030, 0.07649
654, 270849, 0.07644
655, 270653, 0.07638
656, 270456, 0.07633
657, 270249, 0.07627
658, 270057, 0.07622
659, 269882, 0.07617
660, 269675, 0.07611
661, 269486, 0.07605
662, 269300, 0.07600
663, 269114, 0.07595
664, 268909, 0.07589
665, 268711, 0.07584
666, 268534, 0.07579
667, 268351, 0.07573
668, 268172, 0.07568
669, 267988, 0.07563
670, 267794, 0.07558
671, 267615, 0.07553
672, 267440, 0.07548
673, 267221, 0.07542
674, 267066, 0.07537
675, 266864, 0.07531
676, 266667, 0.07526
677, 266497, 0.07521
678, 266290, 0.07515
679, 266105, 0.07510
680, 265891, 0.07504
681, 265732, 0.07500
682, 265564, 0.07495
683, 265367, 0.07489
684, 265183, 0.07484
685, 264970, 0.07478
686, 264790, 0.07473
687, 264606, 0.07468
688, 264404, 0.07462
689, 264209, 0.07457
690, 264038, 0.07452
691, 263851, 0.07446
692, 263681, 0.07442
693, 263502, 0.07437
694, 263332, 0.07432
695, 263153, 0.07427
696, 262950, 0.07421
697, 262757, 0.07416
698, 262590, 0.07411
699, 262428, 0.07406
700, 262256, 0.07401
701, 262052, 0.07396
702, 261878, 0.07391
703, 261694, 0.07386
704, 261535, 0.07381
705, 261349, 0.07376
706, 261161, 0.07371
707, 260953, 0.07365
708, 260747, 0.07359
709, 260548, 0.07353
710, 260368, 0.07348
711, 260182, 0.07343
712, 260015, 0.07338
713, 259843, 0.07333
714, 259663, 0.07328
715, 259478, 0.07323
716, 259304, 0.07318
717, 259112, 0.07313
718, 258940, 0.07308
719, 258745, 0.07302
720, 258556, 0.07297
721, 258379, 0.07292
722, 258167, 0.07286
723, 257973, 0.07281
724, 257792, 0.07275
725, 257596, 0.07270
726, 257410, 0.07265
727, 257224, 0.07259
728, 257051, 0.07255
729, 256868, 0.07249
730, 256684, 0.07244
731, 256504, 0.07239
732, 256318, 0.07234
733, 256159, 0.07229
734, 255991, 0.07225
735, 255820, 0.07220
736, 255654, 0.07215
737, 255490, 0.07210
738, 255324, 0.07206
739, 255152, 0.07201
740, 254993, 0.07196
741, 254818, 0.07192
742, 254674, 0.07187
743, 254490, 0.07182
744, 254331, 0.07178
745, 254170, 0.07173
746, 254006, 0.07169
747, 253851, 0.07164
748, 253693, 0.07160
749, 253528, 0.07155
750, 253356, 0.07150
751, 253192, 0.07146
752, 253022, 0.07141
753, 252859, 0.07136
754, 252694, 0.07132
755, 252541, 0.07127
756, 252376, 0.07123
757, 252216, 0.07118
758, 252036, 0.07113
759, 251867, 0.07108
760, 251718, 0.07104
761, 251555, 0.07099
762, 251406, 0.07095
763, 251235, 0.07090
764, 251077, 0.07086
765, 250912, 0.07081
766, 250725, 0.07076
767, 250547, 0.07071
768, 250374, 0.07066
769, 250206, 0.07061
770, 250051, 0.07057
771, 249917, 0.07053
772, 249761, 0.07049
773, 249607, 0.07044
774, 249456, 0.07040
775, 249304, 0.07036
776, 249151, 0.07032
777, 249001, 0.07027
778, 248823, 0.07022
779, 248654, 0.07018
780, 248492, 0.07013
781, 248322, 0.07008
782, 248172, 0.07004
783, 248005, 0.06999
784, 247860, 0.06995
785, 247706, 0.06991
786, 247549, 0.06986
787, 247400, 0.06982
